po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,lead_time_days,delivery_date_missing_flag,price_diff,defect_rate,quantity_outlier,unit_price_outlier,price_diff_outlier,defect_rate_outlier,any_outlier
PO-00475,Delta_Logistics,2022-02-09,2022-02-27,Raw Materials,Delivered,1189,19.47,17.15,0.0,No,18.0,0,2.3200000000000003,0.0,False,False,False,False,False
PO-00476,Epsilon_Group,2023-04-27,2023-05-08,Office Supplies,Delivered,240,88.14,81.9,4.0,Yes,11.0,1,6.239999999999995,0.016666666666666666,False,False,False,False,False
PO-00477,Epsilon_Group,2022-08-16,2022-09-02,MRO,Delivered,302,26.98,26.47,9.0,Yes,17.0,0,0.5100000000000016,0.029801324503311258,False,False,False,False,False
PO-00478,Beta_Supplies,2022-07-24,2022-08-03,MRO,Pending,1030,70.81,61.58,0.0,No,10.0,0,9.230000000000004,0.0,False,False,False,False,False
PO-00479,Delta_Logistics,2023-04-17,2023-04-23,Office Supplies,Delivered,977,33.79,32.25,137.0,Yes,6.0,0,1.5399999999999991,0.14022517911975435,False,False,False,False,False
PO-00480,Alpha_Inc,2022-12-25,2023-01-11,Packaging,Delivered,1234,19.99,17.66,25.0,Yes,17.0,0,2.3299999999999983,0.02025931928687196,False,False,False,False,False
PO-00481,Beta_Supplies,2022-11-09,2022-11-23,Office Supplies,Delivered,1329,33.48,33.06,146.0,Yes,14.0,0,0.4199999999999946,0.10985703536493605,False,False,False,False,False
PO-00482,Gamma_Co,2022-08-22,2022-08-30,Raw Materials,Delivered,1396,77.63,67.81,58.0,Yes,8.0,0,9.819999999999993,0.04154727793696275,False,False,False,False,False
PO-00483,Alpha_Inc,2022-08-17,2022-08-29,Raw Materials,Delivered,177,90.06,87.71,7.0,Yes,12.0,0,2.3500000000000085,0.03954802259887006,False,False,False,False,False
PO-00484,Delta_Logistics,2022-01-25,2022-02-05,Electronics,Delivered,67,84.72,73.06,9.0,Yes,11.0,1,11.659999999999997,0.13432835820895522,False,False,False,False,False
PO-00485,Gamma_Co,2023-11-07,2023-11-20,Office Supplies,Delivered,1866,50.78,48.2,96.0,Yes,13.0,0,2.5799999999999983,0.05144694533762058,False,False,False,False,False
PO-00486,Epsilon_Group,2022-07-17,2022-07-25,MRO,Delivered,1808,72.23,67.86,53.0,Yes,8.0,0,4.3700000000000045,0.0293141592920354,False,False,False,False,False
PO-00487,Delta_Logistics,2023-02-13,2023-02-16,Electronics,Cancelled,615,30.3,29.52,96.0,Yes,3.0,0,0.7800000000000011,0.15609756097560976,False,False,False,False,False
PO-00488,Gamma_Co,2022-12-03,2022-12-04,Office Supplies,Pending,619,38.38,35.02,34.0,Yes,1.0,0,3.3599999999999994,0.05492730210016155,False,False,False,False,False
PO-00489,Delta_Logistics,2022-10-13,2022-10-17,Office Supplies,Delivered,1396,94.75,84.06,210.0,Yes,4.0,0,10.689999999999998,0.1504297994269341,False,False,False,False,False
PO-00490,Gamma_Co,2022-03-13,2022-03-24,MRO,Delivered,1945,11.28,9.98,94.0,Yes,11.0,0,1.299999999999999,0.04832904884318766,False,False,False,False,False
PO-00491,Delta_Logistics,2022-10-13,2022-10-18,Packaging,Delivered,735,18.49,15.89,113.0,No,5.0,0,2.599999999999998,0.15374149659863945,False,False,False,False,False
PO-00492,Epsilon_Group,2022-12-26,2023-01-11,Office Supplies,Pending,1865,30.29,26.83,56.0,Yes,16.0,0,3.460000000000001,0.030026809651474532,False,False,False,False,False
PO-00493,Beta_Supplies,2023-10-19,2023-10-24,Electronics,Cancelled,675,13.69,11.84,52.0,Yes,5.0,0,1.8499999999999996,0.07703703703703704,False,False,False,False,False
PO-00494,Gamma_Co,2023-06-06,2023-06-22,MRO,Pending,1361,28.57,24.29,65.0,Yes,16.0,0,4.280000000000001,0.04775900073475386,False,False,False,False,False
PO-00495,Gamma_Co,2023-02-14,2023-02-15,Raw Materials,Delivered,903,66.53,60.15,29.0,Yes,1.0,0,6.380000000000003,0.03211517165005537,False,False,False,False,False
PO-00497,Beta_Supplies,2023-07-04,2023-07-11,MRO,Delivered,1011,98.47,97.06,91.0,Yes,7.0,0,1.4099999999999966,0.09000989119683482,False,False,False,False,False
PO-00498,Delta_Logistics,2022-12-06,2022-12-24,Electronics,Delivered,1712,88.17,85.86,246.0,Yes,18.0,0,2.3100000000000023,0.14369158878504673,False,False,False,False,False
PO-00499,Gamma_Co,2022-01-29,2022-02-08,Office Supplies,Delivered,204,40.76,37.46,10.0,Yes,10.0,1,3.299999999999997,0.049019607843137254,False,False,False,False,False
PO-00500,Beta_Supplies,2022-04-29,2022-05-13,Electronics,Partially Delivered,539,33.85,30.57,34.0,No,14.0,0,3.280000000000001,0.06307977736549165,False,False,False,False,False
PO-00501,Delta_Logistics,2022-09-25,2022-10-05,Office Supplies,Delivered,1459,45.94,42.56,212.0,No,10.0,0,3.3799999999999955,0.1453050034270048,False,False,False,False,False
PO-00502,Gamma_Co,2022-07-02,2022-07-06,MRO,Delivered,834,65.02,56.19,0.0,Yes,4.0,0,8.829999999999998,0.0,False,False,False,False,False
PO-00503,Gamma_Co,2023-08-18,2023-09-01,Packaging,Partially Delivered,1177,37.37,34.27,60.0,Yes,14.0,0,3.0999999999999943,0.05097706032285471,False,False,False,False,False
PO-00504,Delta_Logistics,2022-09-29,2022-10-19,MRO,Delivered,1466,68.82,66.82,211.0,Yes,20.0,0,2.0,0.14392905866302866,False,False,False,False,False
PO-00505,Epsilon_Group,2022-02-09,2022-02-13,Electronics,Delivered,1884,47.08,44.31,54.0,Yes,4.0,0,2.769999999999996,0.028662420382165606,False,False,False,False,False
PO-00506,Beta_Supplies,2022-04-22,2022-05-08,Electronics,Delivered,295,60.58,57.32,31.0,Yes,16.0,0,3.259999999999998,0.10508474576271186,False,False,False,False,False
PO-00507,Gamma_Co,2023-09-03,2023-09-04,Raw Materials,Delivered,1249,54.18,47.29,59.0,Yes,1.0,0,6.890000000000001,0.04723779023218575,False,False,False,False,False
PO-00508,Delta_Logistics,2023-03-21,2023-04-09,Raw Materials,Delivered,1112,39.06,33.6,184.0,No,19.0,0,5.460000000000001,0.16546762589928057,False,False,False,False,False
PO-00509,Gamma_Co,2022-12-20,2022-12-25,Office Supplies,Delivered,1550,100.61,97.43,66.0,Yes,5.0,0,3.1799999999999926,0.04258064516129032,False,False,False,False,False
PO-00510,Delta_Logistics,2022-11-18,2022-11-19,Electronics,Delivered,1755,82.66,73.67,258.0,No,1.0,0,8.989999999999995,0.147008547008547,False,False,False,False,False
PO-00511,Gamma_Co,2023-03-23,2023-03-31,Raw Materials,Delivered,808,24.19,21.64,39.0,Yes,8.0,0,2.5500000000000007,0.04826732673267327,False,False,False,False,False
PO-00512,Alpha_Inc,2023-09-13,2023-09-19,Raw Materials,Partially Delivered,587,96.98,95.35,14.0,Yes,6.0,0,1.6300000000000097,0.02385008517887564,False,False,False,False,False
PO-00513,Epsilon_Group,2023-06-08,2023-06-11,MRO,Delivered,1940,58.45,50.29,54.0,Yes,3.0,0,8.160000000000004,0.027835051546391754,False,False,False,False,False
PO-00514,Beta_Supplies,2022-04-29,2022-05-11,Office Supplies,Cancelled,1891,91.87,80.28,158.0,Yes,12.0,0,11.590000000000003,0.08355367530407191,False,False,False,False,False
PO-00515,Epsilon_Group,2023-01-30,2023-02-16,Packaging,Delivered,970,86.91,78.44,18.0,Yes,17.0,0,8.469999999999999,0.018556701030927835,False,False,False,False,False
PO-00516,Epsilon_Group,2023-08-14,2023-08-31,MRO,Delivered,457,52.85,50.34,16.0,Yes,17.0,0,2.509999999999998,0.0350109409190372,False,False,False,False,False
PO-00517,Beta_Supplies,2022-07-14,2022-07-27,Office Supplies,Cancelled,574,12.38,11.47,0.0,No,13.0,0,0.9100000000000001,0.0,False,False,False,False,False
PO-00518,Epsilon_Group,2022-09-18,2022-09-20,Office Supplies,Delivered,877,35.55,34.69,24.0,Yes,2.0,0,0.8599999999999994,0.027366020524515394,False,False,False,False,False
PO-00519,Alpha_Inc,2022-02-15,2022-02-27,MRO,Delivered,1579,59.04,50.95,29.0,Yes,12.0,0,8.089999999999996,0.01836605446485117,False,False,False,False,False
PO-00520,Delta_Logistics,2023-12-27,2023-12-28,Raw Materials,Delivered,952,74.72,69.73,0.0,Yes,1.0,0,4.989999999999995,0.0,False,False,False,False,False
PO-00521,Beta_Supplies,2023-03-23,2023-03-26,Raw Materials,Pending,1898,35.53,33.25,187.0,Yes,3.0,0,2.280000000000001,0.09852476290832456,False,False,False,False,False
PO-00522,Delta_Logistics,2022-01-02,2022-01-06,Packaging,Delivered,85,22.54,20.68,6.0,Yes,4.0,0,1.8599999999999994,0.07058823529411765,False,False,False,False,False
PO-00523,Gamma_Co,2023-06-17,2023-06-28,Packaging,Pending,734,92.38,78.92,34.0,No,11.0,0,13.459999999999994,0.04632152588555858,False,False,False,False,False
PO-00524,Alpha_Inc,2023-07-06,2023-07-18,Office Supplies,Delivered,69,107.47,105.53,0.0,Yes,12.0,0,1.9399999999999977,0.0,False,False,False,False,False
PO-00525,Delta_Logistics,2023-12-05,2023-12-11,Packaging,Delivered,370,63.9,55.79,59.0,Yes,6.0,0,8.11,0.15945945945945947,False,False,False,False,False
PO-00526,Delta_Logistics,2023-11-18,2023-12-03,MRO,Delivered,1849,28.25,27.53,271.0,Yes,15.0,0,0.7199999999999989,0.14656571119524067,False,False,False,False,False
PO-00527,Beta_Supplies,2022-07-21,2022-08-02,Packaging,Delivered,561,35.54,30.99,68.0,No,12.0,1,4.550000000000001,0.12121212121212122,False,False,False,False,False
PO-00528,Gamma_Co,2023-01-08,2023-01-14,Electronics,Delivered,449,12.35,10.67,29.0,Yes,6.0,0,1.6799999999999997,0.0645879732739421,False,False,False,False,False
PO-00529,Beta_Supplies,2023-03-18,2023-03-21,Office Supplies,Delivered,703,98.75,86.78,59.0,Yes,3.0,0,11.969999999999999,0.08392603129445235,False,False,False,False,False
PO-00530,Gamma_Co,2022-03-13,2022-03-28,Electronics,Delivered,1021,20.8,18.23,37.0,Yes,15.0,0,2.5700000000000003,0.03623898139079334,False,False,False,False,False
PO-00531,Beta_Supplies,2023-11-12,2023-11-19,Office Supplies,Delivered,1956,68.69,65.09,0.0,Yes,7.0,0,3.5999999999999943,0.0,False,False,False,False,False
PO-00532,Delta_Logistics,2022-12-05,2022-12-12,Office Supplies,Partially Delivered,520,36.57,34.78,67.0,No,7.0,0,1.7899999999999991,0.12884615384615383,False,False,False,False,False
PO-00533,Delta_Logistics,2023-10-01,2023-10-12,MRO,Delivered,1216,66.16,63.0,179.0,No,11.0,0,3.1599999999999966,0.14720394736842105,False,False,False,False,False
PO-00534,Alpha_Inc,2022-11-18,2022-11-29,Raw Materials,Delivered,1165,72.06,63.93,0.0,Yes,11.0,1,8.130000000000003,0.0,False,False,False,False,False
PO-00535,Delta_Logistics,2023-11-11,2023-11-29,Packaging,Pending,1427,93.99,83.6,213.0,Yes,18.0,0,10.39,0.14926419060967064,False,False,False,False,False
PO-00536,Epsilon_Group,2022-05-08,2022-05-10,Electronics,Delivered,883,29.15,25.75,14.0,Yes,2.0,0,3.3999999999999986,0.015855039637599093,False,False,False,False,False
PO-00537,Delta_Logistics,2022-11-04,2022-11-11,Packaging,Partially Delivered,1873,11.54,9.89,284.0,No,7.0,0,1.6499999999999986,0.15162840363053925,False,False,False,False,False
PO-00538,Epsilon_Group,2023-06-04,2023-06-06,Office Supplies,Delivered,776,24.22,22.53,27.0,Yes,2.0,0,1.6899999999999977,0.03479381443298969,False,False,False,False,False
PO-00539,Delta_Logistics,2022-11-13,2022-11-24,Electronics,Delivered,903,95.55,92.45,149.0,No,11.0,0,3.0999999999999943,0.16500553709856036,False,False,False,False,False
PO-00540,Epsilon_Group,2023-11-14,2023-11-26,Electronics,Delivered,100,98.4,85.76,3.0,Yes,12.0,0,12.64,0.03,False,False,False,False,False
PO-00541,Epsilon_Group,2023-02-23,2023-03-08,Office Supplies,Delivered,1738,67.91,61.15,0.0,Yes,13.0,0,6.759999999999998,0.0,False,False,False,False,False
PO-00542,Delta_Logistics,2022-12-01,2022-12-14,Packaging,Delivered,1771,67.57,61.48,280.0,No,13.0,0,6.089999999999996,0.15810276679841898,False,False,False,False,False
PO-00543,Epsilon_Group,2023-02-17,2023-02-23,Electronics,Delivered,624,74.39,66.3,18.0,No,6.0,0,8.090000000000003,0.028846153846153848,False,False,False,False,False
PO-00544,Alpha_Inc,2023-12-15,2023-12-31,Packaging,Partially Delivered,1263,28.75,27.1,26.0,Yes,16.0,0,1.6499999999999986,0.02058590657165479,False,False,False,False,False
PO-00545,Gamma_Co,2022-10-30,2022-11-16,Electronics,Cancelled,1198,96.45,90.09,0.0,Yes,17.0,0,6.359999999999999,0.0,False,False,False,False,False
PO-00546,Epsilon_Group,2023-07-22,2023-07-25,Raw Materials,Delivered,199,51.98,45.64,0.0,No,3.0,0,6.339999999999996,0.0,False,False,False,False,False
PO-00547,Epsilon_Group,2022-05-11,2022-05-14,MRO,Pending,363,45.37,38.73,0.0,Yes,3.0,0,6.640000000000001,0.0,False,False,False,False,False
PO-00548,Alpha_Inc,2022-07-16,2022-07-22,Office Supplies,Delivered,619,58.4,51.04,0.0,Yes,6.0,0,7.359999999999999,0.0,False,False,False,False,False
PO-00549,Alpha_Inc,2023-03-07,2023-03-18,MRO,Delivered,1415,15.22,13.56,30.0,Yes,11.0,0,1.6600000000000001,0.02120141342756184,False,False,False,False,False
PO-00550,Beta_Supplies,2023-11-12,2023-11-23,Packaging,Delivered,354,27.71,23.87,39.0,No,11.0,0,3.84,0.11016949152542373,False,False,False,False,False
PO-00551,Gamma_Co,2023-01-24,2023-02-03,MRO,Delivered,1765,81.01,78.43,78.0,Yes,10.0,0,2.5799999999999983,0.04419263456090652,False,False,False,False,False
PO-00552,Beta_Supplies,2023-11-25,2023-12-09,MRO,Delivered,731,19.37,17.3,69.0,No,14.0,0,2.0700000000000003,0.09439124487004104,False,False,False,False,False
PO-00553,Epsilon_Group,2022-06-28,2022-07-13,MRO,Delivered,887,65.89,59.67,29.0,Yes,15.0,0,6.219999999999999,0.03269447576099211,False,False,False,False,False
PO-00554,Alpha_Inc,2023-09-23,2023-09-25,MRO,Delivered,1856,35.29,32.41,26.0,Yes,2.0,0,2.8800000000000026,0.014008620689655173,False,False,False,False,False
PO-00555,Epsilon_Group,2023-08-06,2023-08-18,Office Supplies,Delivered,1127,49.32,46.49,30.0,Yes,12.0,0,2.8299999999999983,0.026619343389529725,False,False,False,False,False
PO-00556,Delta_Logistics,2022-11-05,2022-11-19,Raw Materials,Delivered,1052,37.78,32.6,162.0,Yes,14.0,0,5.18,0.15399239543726237,False,False,False,False,False
PO-00557,Gamma_Co,2023-02-20,2023-02-22,Raw Materials,Delivered,493,44.74,41.44,24.0,No,2.0,0,3.3000000000000043,0.0486815415821501,False,False,False,False,False
PO-00558,Delta_Logistics,2023-07-16,2023-07-29,MRO,Partially Delivered,662,81.44,71.33,87.0,Yes,13.0,0,10.11,0.13141993957703926,False,False,False,False,False
PO-00559,Alpha_Inc,2022-01-01,2022-01-07,Raw Materials,Delivered,1042,36.74,35.78,33.0,Yes,6.0,0,0.9600000000000009,0.03166986564299424,False,False,False,False,False
PO-00560,Alpha_Inc,2022-11-08,2022-11-19,Raw Materials,Delivered,313,64.03,57.74,1.0,Yes,11.0,1,6.289999999999999,0.003194888178913738,False,False,False,False,False
PO-00561,Alpha_Inc,2022-10-21,2022-11-10,Office Supplies,Delivered,1126,55.22,50.38,0.0,Yes,20.0,0,4.839999999999996,0.0,False,False,False,False,False
PO-00562,Gamma_Co,2022-08-04,2022-08-19,MRO,Delivered,1645,72.17,64.0,79.0,Yes,15.0,0,8.170000000000002,0.04802431610942249,False,False,False,False,False
PO-00563,Beta_Supplies,2023-03-17,2023-03-20,Packaging,Delivered,1053,100.92,92.35,104.0,Yes,3.0,0,8.570000000000007,0.09876543209876543,False,False,False,False,False
PO-00564,Epsilon_Group,2023-08-17,2023-08-29,MRO,Delivered,1693,83.14,73.3,62.0,Yes,12.0,0,9.840000000000003,0.03662138216184288,False,False,False,False,False
PO-00565,Epsilon_Group,2023-09-14,2023-10-03,Raw Materials,Pending,54,32.28,28.65,3.0,Yes,19.0,0,3.6300000000000026,0.05555555555555555,False,False,False,False,False
PO-00566,Epsilon_Group,2023-11-02,2023-11-07,Packaging,Delivered,1176,14.22,12.21,33.0,Yes,5.0,0,2.01,0.02806122448979592,False,False,False,False,False
PO-00567,Epsilon_Group,2022-11-26,2022-12-08,Raw Materials,Delivered,1269,35.28,33.7,35.0,Yes,12.0,0,1.5799999999999983,0.027580772261623327,False,False,False,False,False
PO-00568,Epsilon_Group,2023-04-22,2023-04-25,Raw Materials,Delivered,823,68.32,64.46,19.0,Yes,3.0,0,3.8599999999999994,0.023086269744835967,False,False,False,False,False
PO-00569,Beta_Supplies,2023-03-29,2023-04-15,Electronics,Delivered,926,15.65,13.49,94.0,No,17.0,0,2.16,0.10151187904967603,False,False,False,False,False
PO-00570,Delta_Logistics,2023-03-29,2023-04-09,Electronics,Cancelled,1041,58.5,52.54,170.0,No,11.0,0,5.960000000000001,0.1633045148895293,False,False,False,False,False
PO-00571,Gamma_Co,2023-11-23,2023-12-01,Electronics,Pending,933,70.72,65.47,42.0,Yes,8.0,0,5.25,0.04501607717041801,False,False,False,False,False
PO-00572,Delta_Logistics,2022-08-07,2022-08-18,Raw Materials,Delivered,1423,41.48,40.9,199.0,Yes,11.0,1,0.5799999999999983,0.1398453970484891,False,False,False,False,False
PO-00573,Delta_Logistics,2023-06-08,2023-06-14,MRO,Delivered,96,86.13,80.32,12.0,No,6.0,0,5.810000000000002,0.125,False,False,False,False,False
PO-00574,Epsilon_Group,2023-04-30,2023-05-13,MRO,Delivered,916,21.06,19.53,25.0,Yes,13.0,0,1.5299999999999976,0.027292576419213975,False,False,False,False,False
PO-00575,Epsilon_Group,2022-06-23,2022-07-04,Raw Materials,Delivered,872,17.18,16.63,20.0,Yes,11.0,1,0.5500000000000007,0.022935779816513763,False,False,False,False,False
PO-00576,Beta_Supplies,2023-11-06,2023-11-15,Electronics,Delivered,985,83.85,80.88,0.0,No,9.0,0,2.969999999999999,0.0,False,False,False,False,False
PO-00577,Gamma_Co,2022-03-28,2022-04-04,Raw Materials,Delivered,1893,55.14,50.1,98.0,Yes,7.0,0,5.039999999999999,0.051769677760169046,False,False,False,False,False
PO-00578,Alpha_Inc,2022-10-18,2022-10-29,MRO,Delivered,705,75.19,69.55,19.0,Yes,11.0,1,5.640000000000001,0.02695035460992908,False,False,False,False,False
PO-00579,Delta_Logistics,2023-06-12,2023-06-28,MRO,Delivered,318,53.31,51.78,0.0,No,16.0,0,1.5300000000000011,0.0,False,False,False,False,False
PO-00580,Alpha_Inc,2023-11-11,2023-11-16,Office Supplies,Pending,419,35.72,32.74,7.0,Yes,5.0,0,2.979999999999997,0.016706443914081145,False,False,False,False,False
PO-00581,Gamma_Co,2023-10-11,2023-10-26,MRO,Delivered,685,92.51,90.05,38.0,Yes,15.0,0,2.460000000000008,0.05547445255474453,False,False,False,False,False
PO-00582,Delta_Logistics,2023-09-27,2023-10-12,Office Supplies,Partially Delivered,1179,90.14,82.63,194.0,Yes,15.0,0,7.510000000000005,0.1645462256149279,False,False,False,False,False
PO-00583,Alpha_Inc,2022-12-10,2022-12-21,Raw Materials,Delivered,1743,76.51,65.88,40.0,Yes,11.0,1,10.63000000000001,0.022948938611589215,False,False,False,False,False
PO-00584,Alpha_Inc,2022-04-06,2022-04-17,MRO,Delivered,1732,35.01,34.18,40.0,Yes,11.0,0,0.8299999999999983,0.023094688221709007,False,False,False,False,False
PO-00585,Beta_Supplies,2022-08-29,2022-09-01,Office Supplies,Delivered,706,65.33,62.06,60.0,No,3.0,0,3.269999999999996,0.08498583569405099,False,False,False,False,False
PO-00586,Gamma_Co,2023-11-20,2023-11-30,MRO,Cancelled,169,47.16,43.4,0.0,Yes,10.0,0,3.759999999999998,0.0,False,False,False,False,False
PO-00587,Gamma_Co,2022-11-14,2022-11-20,Office Supplies,Pending,880,19.15,18.69,0.0,No,6.0,0,0.4599999999999973,0.0,False,False,False,False,False
PO-00588,Gamma_Co,2022-08-19,2022-08-25,MRO,Delivered,1860,95.8,92.17,105.0,No,6.0,0,3.6299999999999955,0.056451612903225805,False,False,False,False,False
PO-00589,Delta_Logistics,2022-07-23,2022-08-09,MRO,Delivered,1677,22.98,21.71,246.0,Yes,17.0,0,1.2699999999999996,0.14669051878354203,False,False,False,False,False
PO-00590,Beta_Supplies,2022-05-31,2022-06-07,Packaging,Partially Delivered,1131,97.43,91.28,103.0,Yes,7.0,0,6.150000000000006,0.09106984969053934,False,False,False,False,False
PO-00591,Epsilon_Group,2022-01-26,2022-02-03,Raw Materials,Cancelled,1419,50.14,43.46,0.0,Yes,8.0,0,6.68,0.0,False,False,False,False,False
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,Raw Materials,Pending,790,26.8,25.62,115.0,Yes,1.0,0,1.1799999999999997,0.14556962025316456,False,False,False,False,False
PO-00593,Gamma_Co,2022-09-08,2022-09-27,MRO,Pending,1547,61.12,53.43,77.0,Yes,19.0,0,7.689999999999998,0.049773755656108594,False,False,False,False,False
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,Office Supplies,Cancelled,166,95.65,94.48,23.0,Yes,18.0,0,1.1700000000000017,0.13855421686746988,False,False,False,False,False
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,Electronics,Delivered,1903,83.49,82.33,43.0,Yes,3.0,0,1.1599999999999966,0.02259590120861797,False,False,False,False,False
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,Office Supplies,Partially Delivered,840,83.42,80.35,153.0,Yes,13.0,0,3.0700000000000074,0.18214285714285713,False,False,False,False,False
PO-00597,Delta_Logistics,2023-04-12,2023-04-23,MRO,Delivered,1200,74.49,64.63,161.0,Yes,11.0,1,9.86,0.13416666666666666,False,False,False,False,False
PO-00598,Gamma_Co,2023-03-01,2023-03-18,Raw Materials,Delivered,1466,77.37,70.35,72.0,Yes,17.0,0,7.02000000000001,0.04911323328785812,False,False,False,False,False
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,Office Supplies,Delivered,1981,95.5,94.39,49.0,Yes,14.0,0,1.1099999999999994,0.024734982332155476,False,False,False,False,False
PO-00600,Gamma_Co,2023-08-13,2023-08-16,Packaging,Delivered,1062,35.55,32.38,0.0,Yes,3.0,0,3.1699999999999946,0.0,False,False,False,False,False
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,MRO,Delivered,1714,55.67,55.09,42.0,Yes,11.0,0,0.5799999999999983,0.024504084014002333,False,False,False,False,False
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,Office Supplies,Delivered,1131,33.35,31.28,23.0,Yes,15.0,0,2.0700000000000003,0.020335985853227233,False,False,False,False,False
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,Office Supplies,Delivered,683,104.82,101.34,0.0,Yes,17.0,0,3.4799999999999898,0.0,False,False,False,False,False
PO-00604,Gamma_Co,2023-05-22,2023-06-09,Packaging,Partially Delivered,562,102.56,90.88,38.0,Yes,18.0,0,11.680000000000007,0.06761565836298933,False,False,False,False,False
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,Electronics,Delivered,1824,14.43,14.11,36.0,Yes,6.0,0,0.3200000000000003,0.019736842105263157,False,False,False,False,False
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,Electronics,Partially Delivered,851,76.44,74.76,91.0,Yes,5.0,0,1.6799999999999926,0.10693301997649823,False,False,False,False,False
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,Office Supplies,Delivered,1169,95.6,82.16,103.0,Yes,2.0,0,13.439999999999998,0.08810949529512403,False,False,False,False,False
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,MRO,Delivered,1711,29.14,26.35,48.0,Yes,17.0,0,2.789999999999999,0.028053769725306838,False,False,False,False,False
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,Packaging,Pending,1191,68.14,61.71,112.0,Yes,6.0,0,6.43,0.09403862300587741,False,False,False,False,False
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,Electronics,Delivered,609,92.39,82.75,29.0,Yes,8.0,0,9.64,0.047619047619047616,False,False,False,False,False
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,Office Supplies,Delivered,1674,13.25,11.77,181.0,Yes,17.0,0,1.4800000000000004,0.1081242532855436,False,False,False,False,False
PO-00612,Gamma_Co,2023-03-12,2023-03-15,MRO,Delivered,537,77.86,71.18,20.0,Yes,3.0,0,6.679999999999993,0.037243947858473,False,False,False,False,False
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,Electronics,Delivered,1310,38.05,37.0,45.0,Yes,18.0,0,1.0499999999999972,0.03435114503816794,False,False,False,False,False
PO-00614,Delta_Logistics,2022-06-30,2022-07-10,Raw Materials,Delivered,1958,95.53,91.72,308.0,Yes,10.0,0,3.8100000000000023,0.15730337078651685,False,False,False,False,False
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,Office Supplies,Delivered,946,108.6,101.78,146.0,Yes,3.0,0,6.819999999999993,0.1543340380549683,False,False,False,False,False
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,Packaging,Partially Delivered,1345,103.06,95.14,0.0,Yes,6.0,0,7.920000000000002,0.0,False,False,False,False,False
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,MRO,Delivered,1262,56.63,51.46,0.0,No,19.0,0,5.170000000000002,0.0,False,False,False,False,False
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75.0,Yes,20.0,0,8.099999999999994,0.099601593625498,False,False,False,False,False
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,Electronics,Delivered,1520,93.75,81.63,149.0,Yes,20.0,0,12.120000000000005,0.09802631578947368,False,False,False,False,False
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Office Supplies,Delivered,630,40.27,37.54,76.0,Yes,19.0,0,2.730000000000004,0.12063492063492064,False,False,False,False,False
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,Office Supplies,Delivered,839,86.29,82.51,110.0,Yes,1.0,0,3.780000000000001,0.13110846245530394,False,False,False,False,False
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Electronics,Delivered,910,14.33,14.07,27.0,Yes,19.0,0,0.2599999999999998,0.02967032967032967,False,False,False,False,False
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Raw Materials,Delivered,296,64.94,63.61,0.0,Yes,7.0,0,1.3299999999999983,0.0,False,False,False,False,False
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,MRO,Delivered,1149,33.0,30.65,141.0,Yes,14.0,0,2.3500000000000014,0.1227154046997389,False,False,False,False,False
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Electronics,Delivered,203,23.14,20.0,0.0,No,1.0,0,3.1400000000000006,0.0,False,False,False,False,False
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Office Supplies,Delivered,1729,18.36,16.34,47.0,Yes,18.0,0,2.0199999999999996,0.027183342972816656,False,False,False,False,False
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Office Supplies,Delivered,1508,79.21,73.27,226.0,Yes,10.0,0,5.939999999999998,0.14986737400530503,False,False,False,False,False
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Packaging,Partially Delivered,1046,44.65,40.1,165.0,No,13.0,0,4.549999999999997,0.1577437858508604,False,False,False,False,False
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Office Supplies,Delivered,1159,78.99,71.69,14.0,Yes,3.0,0,7.299999999999997,0.012079378774805867,False,False,False,False,False
